modelName,	radius1,	radius2,	delta1,	delta2,	d1,	d2,	d3,	isCross,	                    flowrate,	P_in,	P_out,	T_wall,	T_fluid,	Nu,	friction,	tp,	rela_Nu,                    	rela_f,	rela_tp
model3611,14.516129,15.483871,10.0,12.0,38.190476,24.31746,35.174603,True,0.05025,0.9601,0.001162,294.2,293.6,343.035343035,0.0200980898402,17068.0570026,rela_nu,rela_f,rela_tp
model3612,14.516129,16.129032,8.0,12.0,40.0,32.15873,33.365079,True,0.05025,1.3,0.001237,294.2,293.6,343.035343035,0.0272203786429,12602.1517751,rela_nu,rela_f,rela_tp
model3613,14.516129,18.064516,12.0,12.0,38.793651,33.365079,23.714286,True,0.05025,1.091,0.001196,294.2,293.6,343.035343035,0.0228408705257,15018.4881373,rela_nu,rela_f,rela_tp
model3614,14.516129,18.064516,12.0,10.0,38.793651,33.968254,33.968254,True,0.05025,1.202,0.001158,294.2,293.6,343.035343035,0.0251680821908,13629.7768116,rela_nu,rela_f,rela_tp
model3615,14.193548,16.774194,12.0,12.0,40.0,33.365079,33.365079,True,0.05025,0.6823,0.0009553,294.3,293.6,294.03029403,0.0142800963073,20590.2178601,rela_nu,rela_f,rela_tp
model3616,20.0,16.129032,12.0,12.0,37.587302,38.190476,32.15873,True,0.05025,2.338,0.001122,294.2,293.6,343.035343035,0.0489779151411,7003.87801415,rela_nu,rela_f,rela_tp
model3617,14.516129,16.129032,8.0,12.0,40.0,33.968254,33.365079,True,0.05025,1.301,0.001234,294.2,293.6,343.035343035,0.0272414002148,12592.4269799,rela_nu,rela_f,rela_tp
model3618,14.516129,16.129032,12.0,12.0,39.396825,30.952381,33.365079,False,0.05025,0.8375,0.001193,294.3,293.6,294.03029403,0.0175279040146,16774.9831232,rela_nu,rela_f,rela_tp
model3619,14.516129,16.129032,10.0,10.0,40.0,33.968254,30.952381,True,0.05025,1.194,0.001014,294.2,293.6,343.035343035,0.0250034306765,13719.5310305,rela_nu,rela_f,rela_tp
model3620,14.83871,15.483871,12.0,12.0,38.190476,40.0,33.365079,True,0.05025,0.6542,0.0009497,294.3,293.6,294.03029403,0.0136912743238,21475.7433878,rela_nu,rela_f,rela_tp
model3621,14.516129,16.129032,12.0,12.0,20.095238,33.365079,33.365079,False,0.05025,0.8205,0.001066,294.2,293.6,343.035343035,0.0171742679403,19973.7970916,rela_nu,rela_f,rela_tp
model3622,14.516129,16.129032,12.0,12.0,35.174603,30.952381,34.571429,True,0.05025,0.8463,0.001228,294.3,293.6,294.03029403,0.0177116069834,16600.9947209,rela_nu,rela_f,rela_tp
model3623,14.83871,16.129032,12.0,10.0,39.396825,33.968254,30.952381,True,0.05025,0.9873,0.001234,294.2,293.6,343.035343035,0.02066665734,16598.4918311,rela_nu,rela_f,rela_tp
model3624,17.096774,16.129032,12.0,12.0,40.0,33.365079,33.365079,True,0.05025,1.018,0.001071,294.2,293.6,343.035343035,0.0213135055688,16094.7405826,rela_nu,rela_f,rela_tp
model3625,14.83871,18.709677,10.0,12.0,38.793651,33.968254,33.365079,True,0.05025,1.209,0.0008867,294.2,293.6,343.035343035,0.0253204791556,13547.7429525,rela_nu,rela_f,rela_tp
model3626,14.83871,15.483871,12.0,12.0,35.174603,33.365079,33.968254,True,0.05025,0.6508,0.0009325,294.3,293.6,294.03029403,0.0136203752476,21587.5325521,rela_nu,rela_f,rela_tp
model3627,14.83871,15.483871,12.0,10.0,38.190476,38.190476,33.365079,True,0.05025,0.7889,0.001016,294.2,293.6,343.035343035,0.0165130210875,20773.6271405,rela_nu,rela_f,rela_tp
model3628,14.83871,16.129032,12.0,8.0,40.0,33.365079,38.793651,True,0.05025,1.192,0.001195,294.2,293.6,343.035343035,0.024957719761,13744.6588198,rela_nu,rela_f,rela_tp
model3629,14.516129,15.483871,12.0,8.0,38.190476,30.952381,33.365079,True,0.05025,1.016,0.001075,294.2,293.6,343.035343035,0.0212715043424,16126.520133,rela_nu,rela_f,rela_tp
model3630,14.516129,15.483871,12.0,12.0,38.190476,35.174603,31.555556,True,0.05025,0.621,0.0009133,294.3,293.6,294.03029403,0.0129962085195,22624.3133594,rela_nu,rela_f,rela_tp
model3631,14.83871,16.129032,12.0,12.0,38.190476,30.952381,24.31746,True,0.05025,1.106,0.001449,294.2,293.6,343.035343035,0.0231499484128,14817.974404,rela_nu,rela_f,rela_tp
model3632,14.193548,16.129032,12.0,10.0,38.190476,31.555556,30.952381,True,0.05025,0.9268,0.001186,294.2,293.6,343.035343035,0.0193996622611,17682.5420164,rela_nu,rela_f,rela_tp
model3633,14.83871,17.096774,12.0,12.0,39.396825,33.968254,35.174603,True,0.05025,0.7713,0.001018,294.2,293.6,343.035343035,0.0161441061239,21248.3330078,rela_nu,rela_f,rela_tp
model3634,14.516129,16.129032,10.0,12.0,39.396825,33.968254,23.714286,True,0.05025,1.076,0.0006953,294.2,293.6,343.035343035,0.0225369841076,15220.9959149,rela_nu,rela_f,rela_tp
model3635,14.516129,17.096774,10.0,12.0,40.0,33.365079,30.952381,True,0.05025,1.059,0.0009365,294.2,293.6,343.035343035,0.0221756310414,15469.0228384,rela_nu,rela_f,rela_tp
model3636,14.516129,16.774194,8.0,12.0,38.190476,33.365079,30.952381,True,0.05025,1.437,0.001466,294.2,293.6,343.035343035,0.0300869204272,11401.4773917,rela_nu,rela_f,rela_tp
model3637,14.516129,16.774194,12.0,12.0,20.698413,33.968254,33.365079,True,0.05025,0.8401,0.001042,294.2,293.6,343.035343035,0.0175855613868,19506.647271,rela_nu,rela_f,rela_tp
model3638,14.516129,18.064516,12.0,12.0,33.968254,33.968254,33.365079,True,0.05025,0.8267,0.001001,294.2,293.6,343.035343035,0.0173055741695,19822.2456924,rela_nu,rela_f,rela_tp
model3639,14.516129,16.774194,12.0,12.0,40.0,38.793651,33.968254,True,0.05025,0.7112,0.0009813,294.2,293.6,343.035343035,0.01488525769,23045.307658,rela_nu,rela_f,rela_tp
model3640,14.193548,15.806452,12.0,12.0,29.142857,34.571429,24.31746,True,0.05025,0.875,0.001091,294.2,293.6,343.035343035,0.0183159928944,18728.7331358,rela_nu,rela_f,rela_tp
model3641,14.516129,15.483871,12.0,12.0,19.492063,33.365079,30.952381,True,0.05025,0.8837,0.001365,294.3,293.6,294.03029403,0.0184925908652,15899.8972168,rela_nu,rela_f,rela_tp
model3642,14.193548,15.806452,8.0,10.0,38.190476,35.174603,33.365079,True,0.05025,1.327,0.001312,294.2,293.6,343.035343035,0.0277846915276,12346.1994421,rela_nu,rela_f,rela_tp
model3643,20.0,17.419355,12.0,12.0,39.396825,40.0,30.952381,True,0.05025,2.653,0.001731,294.1,293.6,411.642411642,0.0555671404747,7408.01862623,rela_nu,rela_f,rela_tp
model3644,14.83871,17.419355,12.0,12.0,38.190476,33.365079,30.952381,True,0.05025,0.8933,0.001059,294.2,293.6,343.035343035,0.0187002077059,18343.9322402,rela_nu,rela_f,rela_tp
model3645,14.516129,17.419355,10.0,12.0,38.793651,38.793651,33.365079,True,0.05025,0.9947,0.001126,294.2,293.6,343.035343035,0.0208240152282,16473.0643575,rela_nu,rela_f,rela_tp
model3646,14.83871,16.129032,10.0,14.0,34.571429,22.507937,26.126984,True,0.05025,0.9909,0.001168,294.2,293.6,343.035343035,0.0207434919189,16537.0104694,rela_nu,rela_f,rela_tp
model3647,18.709677,16.129032,10.0,14.0,34.571429,22.507937,26.126984,True,0.05025,3.806,0.00119,294.2,293.7,411.642411642,0.0797438553951,5162.05806207,rela_nu,rela_f,rela_tp
model3648,14.83871,16.129032,10.0,14.0,34.571429,22.507937,26.126984,False,0.05025,1.031,0.0009407,294.3,293.6,294.03029403,0.0215886995323,13619.6389963,rela_nu,rela_f,rela_tp
model3649,18.709677,16.129032,10.0,14.0,34.571429,22.507937,29.142857,False,0.05025,3.061,0.001095,294.2,293.7,411.642411642,0.0641316180946,6418.71238981,rela_nu,rela_f,rela_tp
model3650,18.709677,16.129032,12.0,14.0,34.571429,22.507937,26.126984,True,0.05025,1.687,0.001073,294.2,293.6,343.035343035,0.0353348311465,9708.1359074,rela_nu,rela_f,rela_tp
model3651,18.709677,16.129032,12.0,14.0,34.571429,22.507937,29.142857,False,0.05025,1.482,0.0007032,294.2,293.6,343.035343035,0.0310460490317,11049.2430997,rela_nu,rela_f,rela_tp
model3652,18.709677,16.129032,10.0,14.0,39.396825,22.507937,26.126984,True,0.05025,3.714,0.002078,294.2,293.7,411.642411642,0.0777970440589,5291.23460437,rela_nu,rela_f,rela_tp
model3653,18.709677,16.129032,10.0,14.0,34.571429,24.920635,26.126984,True,0.05025,3.804,0.001212,294.2,293.7,411.642411642,0.0797014769121,5164.80280656,rela_nu,rela_f,rela_tp
model3654,18.709677,16.129032,10.0,14.0,34.571429,34.571429,26.126984,True,0.05025,3.782,0.001245,294.2,293.7,411.642411642,0.0792396939674,5194.90158319,rela_nu,rela_f,rela_tp
model3655,18.709677,16.129032,10.0,14.0,34.571429,22.507937,26.126984,False,0.05025,3.849,0.001252,294.2,293.6,343.035343035,0.0806437798756,4253.71111776,rela_nu,rela_f,rela_tp
model3656,15.16129,16.129032,12.0,14.0,34.571429,22.507937,26.126984,True,0.05025,0.7271,0.0009894,294.3,293.6,294.03029403,0.0152183311879,19320.7974251,rela_nu,rela_f,rela_tp
model3657,18.709677,16.129032,10.0,14.0,34.571429,34.571429,30.952381,True,0.05025,3.149,0.001065,294.2,293.7,411.642411642,0.0659766120866,6239.21718051,rela_nu,rela_f,rela_tp
model3658,18.709677,16.129032,12.0,14.0,34.571429,22.507937,39.396825,False,0.05025,1.225,0.0006502,294.2,293.6,343.035343035,0.0256607750201,13368.081937,rela_nu,rela_f,rela_tp
model3659,14.83871,16.129032,10.0,14.0,34.571429,24.920635,26.126984,True,0.05025,0.9942,0.001178,294.2,293.6,343.035343035,0.0208124460281,16482.2213868,rela_nu,rela_f,rela_tp
model3660,16.129032,16.129032,10.0,14.0,34.571429,39.396825,26.126984,True,0.05025,1.32,0.001405,294.2,293.6,343.035343035,0.0276360314982,12412.6122471,rela_nu,rela_f,rela_tp
model3661,18.709677,16.129032,12.0,14.0,39.396825,22.507937,26.126984,True,0.05025,1.692,0.001917,294.2,293.6,343.035343035,0.0354219354863,9684.26310776,rela_nu,rela_f,rela_tp
model3662,15.16129,16.129032,12.0,14.0,34.571429,22.507937,28.539683,False,0.05025,0.7251,0.0007681,294.3,293.6,294.03029403,0.0151810519557,19368.2423911,rela_nu,rela_f,rela_tp
model3663,16.129032,16.129032,10.0,14.0,34.571429,24.920635,29.746032,False,0.05025,1.244,0.001247,294.2,293.6,343.035343035,0.0260464820908,13170.1218552,rela_nu,rela_f,rela_tp
model3664,18.709677,16.129032,12.0,14.0,34.571429,22.507937,26.126984,False,0.05025,1.728,0.001092,294.2,293.6,343.035343035,0.0361937394594,9477.75356067,rela_nu,rela_f,rela_tp
model3665,18.709677,16.129032,12.0,14.0,34.571429,34.571429,26.126984,True,0.05025,1.656,0.001068,294.2,293.6,343.035343035,0.03468521637,9889.95828587,rela_nu,rela_f,rela_tp
model3666,18.709677,16.129032,12.0,14.0,34.571429,24.920635,26.126984,True,0.05025,1.691,0.001075,294.2,293.6,343.035343035,0.0354186240124,9685.16854058,rela_nu,rela_f,rela_tp
model3667,18.709677,16.129032,12.0,14.0,34.571429,32.15873,26.126984,True,0.05025,1.731,0.001725,294.1,293.6,411.642411642,0.0362433486924,11357.7367019,rela_nu,rela_f,rela_tp
model3668,15.16129,16.129032,12.0,14.0,34.571429,22.507937,29.142857,True,0.05025,0.6866,0.0009593,294.3,293.6,294.03029403,0.0143701348645,20461.2063006,rela_nu,rela_f,rela_tp
model3669,15.16129,16.129032,12.0,14.0,24.920635,22.507937,26.126984,True,0.05025,0.8567,0.0008443,294.3,293.6,294.03029403,0.0179376192714,16391.8237745,rela_nu,rela_f,rela_tp
model3670,18.387097,16.129032,10.0,14.0,34.571429,36.984127,26.126984,True,0.05025,3.141,0.002076,294.2,293.6,343.035343035,0.0657877532786,5214.27356825,rela_nu,rela_f,rela_tp
model3671,15.806452,16.129032,12.0,14.0,34.571429,22.507937,26.126984,False,0.05025,0.8588,0.0008462,294.3,293.6,294.03029403,0.017981592711,16351.7380666,rela_nu,rela_f,rela_tp
model3672,16.129032,16.129032,10.0,14.0,34.571429,34.571429,26.126984,True,0.05025,1.322,0.001403,294.2,293.6,343.035343035,0.0276779908072,12393.7949624,rela_nu,rela_f,rela_tp
model3673,16.129032,16.129032,10.0,14.0,39.396825,22.507937,26.126984,True,0.05025,1.357,0.001685,294.2,293.6,343.035343035,0.0284056348082,12076.3132157,rela_nu,rela_f,rela_tp
model3674,13.548387,16.129032,10.0,14.0,34.571429,25.52381,29.746032,False,0.05025,0.7286,0.0009957,294.3,293.6,294.03029403,0.0152496371919,19281.13373,rela_nu,rela_f,rela_tp
model3675,16.451613,16.129032,12.0,14.0,34.571429,24.920635,26.126984,True,0.05025,0.9365,0.001137,294.2,293.6,343.035343035,0.0196039885865,17498.2423358,rela_nu,rela_f,rela_tp
model3676,18.709677,16.129032,12.0,14.0,34.571429,22.507937,29.142857,True,0.05025,1.443,0.0006955,294.2,293.6,343.035343035,0.0302288212772,11347.956306,rela_nu,rela_f,rela_tp
model3677,16.129032,16.129032,10.0,14.0,34.571429,25.52381,30.952381,True,0.05025,1.226,0.001158,294.2,293.6,343.035343035,0.0256710908902,13362.7100034,rela_nu,rela_f,rela_tp
model3678,15.16129,16.129032,12.0,14.0,34.571429,25.52381,29.746032,False,0.05025,0.6928,0.00098,294.3,293.6,294.03029403,0.0144996449335,20278.4478778,rela_nu,rela_f,rela_tp
model3679,16.451613,16.129032,8.0,14.0,34.571429,22.507937,29.142857,True,0.05025,2.371,0.001068,294.2,293.7,411.642411642,0.0496706838723,8287.4319327,rela_nu,rela_f,rela_tp
model3680,16.451613,16.129032,12.0,14.0,32.15873,24.920635,26.126984,True,0.05025,0.9379,0.00114,294.2,293.6,343.035343035,0.0196332678846,17472.1470237,rela_nu,rela_f,rela_tp
model3681,18.709677,16.129032,12.0,14.0,34.571429,25.52381,29.746032,False,0.05025,1.458,0.0007048,294.2,293.6,343.035343035,0.0305430067984,11231.2237397,rela_nu,rela_f,rela_tp
model3682,13.548387,16.129032,10.0,14.0,34.571429,34.571429,26.126984,True,0.05025,0.7283,0.001005,294.3,293.6,294.03029403,0.0152431546673,19289.333504,rela_nu,rela_f,rela_tp
model3683,16.129032,16.129032,10.0,14.0,34.571429,22.507937,29.142857,True,0.05025,1.186,0.001127,294.2,293.6,343.035343035,0.0248333927774,13813.4706808,rela_nu,rela_f,rela_tp
model3684,15.16129,16.129032,12.0,14.0,34.571429,25.52381,30.952381,True,0.05025,0.6987,0.0009846,294.3,293.6,294.03029403,0.0146232048288,20107.1035709,rela_nu,rela_f,rela_tp
model3685,18.709677,16.129032,12.0,14.0,34.571429,22.507937,33.365079,False,0.05025,1.453,0.0008305,294.2,293.6,343.035343035,0.0304355788113,11270.8664147,rela_nu,rela_f,rela_tp
model3686,15.806452,16.129032,12.0,14.0,32.15873,22.507937,26.126984,False,0.05025,0.8594,0.0008421,294.3,293.6,294.03029403,0.0179942538592,16340.2326282,rela_nu,rela_f,rela_tp
model3687,16.451613,16.129032,12.0,14.0,32.15873,24.920635,26.126984,False,0.05025,0.9879,0.001277,294.3,293.6,294.03029403,0.0206783313336,14219.2466736,rela_nu,rela_f,rela_tp
model3688,18.387097,16.129032,12.0,14.0,34.571429,27.333333,28.539683,True,0.05025,1.323,0.001324,294.2,293.6,343.035343035,0.02770060524,12383.6768209,rela_nu,rela_f,rela_tp
model3689,14.83871,16.129032,12.0,14.0,34.571429,32.15873,29.142857,True,0.05025,0.6815,0.0008712,294.3,293.6,294.03029403,0.014265091977,20611.8750938,rela_nu,rela_f,rela_tp
model3690,16.129032,16.774194,12.0,14.0,32.15873,22.507937,29.142857,True,0.05025,0.8712,0.001055,294.2,293.6,343.035343035,0.0182371043634,18809.7483132,rela_nu,rela_f,rela_tp
model3691,15.16129,16.129032,12.0,14.0,39.396825,22.507937,26.126984,True,0.05025,0.7363,0.001004,294.3,293.6,294.03029403,0.0154108451924,19079.4398593,rela_nu,rela_f,rela_tp
model3692,16.129032,16.129032,12.0,14.0,34.571429,22.507937,33.365079,False,0.05025,0.8076,0.0008063,294.3,293.6,294.03029403,0.0169093437376,17388.6283579,rela_nu,rela_f,rela_tp
model3693,14.83871,16.129032,12.0,14.0,34.571429,32.15873,29.142857,False,0.05025,0.6815,0.0008712,294.3,293.6,294.03029403,0.014265091977,20611.8750938,rela_nu,rela_f,rela_tp
model3694,16.451613,16.129032,12.0,14.0,34.571429,32.15873,29.142857,True,0.05025,0.8827,0.0009491,294.2,293.6,343.035343035,0.018480348891,18562.1681202,rela_nu,rela_f,rela_tp
model3695,14.83871,16.129032,12.0,14.0,32.15873,24.920635,26.126984,True,0.05025,0.8156,0.00111,294.3,293.6,294.03029403,0.0170706481482,17224.3192805,rela_nu,rela_f,rela_tp
model3696,15.806452,16.129032,12.0,14.0,34.571429,24.920635,33.365079,False,0.05025,0.775,0.001109,294.3,293.6,294.03029403,0.0162197460571,18127.9221632,rela_nu,rela_f,rela_tp
model3697,16.129032,16.129032,12.0,14.0,34.571429,23.111111,21.301587,False,0.05025,1.015,0.001395,294.3,293.6,294.03029403,0.0212438388639,13840.7326432,rela_nu,rela_f,rela_tp
model3698,14.83871,16.129032,12.0,14.0,34.571429,24.920635,25.52381,True,0.05025,0.6887,0.0009672,294.3,293.6,294.03029403,0.014413982552,20398.9628106,rela_nu,rela_f,rela_tp
model3699,14.193548,16.129032,12.0,14.0,32.15873,24.920635,29.746032,False,0.05025,0.691,0.001018,294.3,293.6,294.03029403,0.0144611228506,20332.4663699,rela_nu,rela_f,rela_tp
model3700,15.16129,16.129032,12.0,14.0,34.571429,25.52381,21.301587,False,0.05025,0.796,0.001036,294.2,293.6,343.035343035,0.0166614086539,20588.6158945,rela_nu,rela_f,rela_tp
model3701,16.129032,16.774194,12.0,14.0,34.571429,22.507937,38.190476,False,0.05025,0.8077,0.0007459,294.3,293.6,294.03029403,0.0169127055125,17385.1719829,rela_nu,rela_f,rela_tp
model3702,15.16129,16.129032,12.0,14.0,39.396825,32.761905,28.539683,False,0.05025,0.7086,0.001138,294.3,293.6,294.03029403,0.0148274808533,19830.0909601,rela_nu,rela_f,rela_tp
model3703,15.16129,16.129032,12.0,14.0,32.15873,32.15873,29.142857,False,0.05025,0.7673,0.0006631,294.3,293.6,294.03029403,0.0160677095818,18299.4528581,rela_nu,rela_f,rela_tp
model3704,12.258065,16.129032,10.0,14.0,34.571429,24.920635,25.52381,True,0.05025,0.6275,0.0009193,294.3,293.6,294.03029403,0.0131323142901,22389.8307286,rela_nu,rela_f,rela_tp
model3705,14.193548,16.129032,12.0,14.0,32.761905,21.301587,28.539683,False,0.05025,0.6864,0.0009023,294.3,293.6,294.03029403,0.014367137771,20465.4746629,rela_nu,rela_f,rela_tp
model3706,15.16129,16.129032,12.0,14.0,32.15873,32.15873,29.142857,True,0.05025,0.7619,0.0006648,294.3,293.6,294.03029403,0.0159544969947,18429.3051751,rela_nu,rela_f,rela_tp
model3707,12.258065,16.129032,8.0,14.0,34.571429,25.52381,21.301587,False,0.05025,0.9537,0.001147,294.2,293.6,343.035343035,0.0199642685675,17182.464856,rela_nu,rela_f,rela_tp
model3708,15.16129,16.129032,10.0,14.0,34.571429,29.746032,25.52381,True,0.05025,1.077,0.0008448,294.2,293.6,343.035343035,0.0225548094784,15208.9665561,rela_nu,rela_f,rela_tp
model3709,12.258065,16.129032,8.0,14.0,34.571429,22.507937,30.349206,True,0.05025,0.8041,0.001012,294.3,293.6,294.03029403,0.0168316770986,17468.8649448,rela_nu,rela_f,rela_tp
model3710,15.483871,16.129032,12.0,14.0,23.111111,21.301587,28.539683,False,0.05025,0.9493,0.001097,294.2,293.6,343.035343035,0.0198730982407,17261.2915651,rela_nu,rela_f,rela_tp
model3711,15.16129,16.129032,10.0,14.0,34.571429,29.746032,24.920635,False,0.05025,1.164,0.0006169,294.2,293.6,343.035343035,0.0243829925004,14068.631774,rela_nu,rela_f,rela_tp
model3712,15.16129,16.129032,12.0,14.0,32.15873,24.920635,30.349206,True,0.05025,0.817,0.0007118,294.3,293.6,294.03029403,0.017108336075,17186.3758545,rela_nu,rela_f,rela_tp
model3713,15.16129,16.129032,12.0,14.0,35.174603,21.301587,21.301587,False,0.05025,0.84,0.00107,294.2,293.6,343.035343035,0.0175828786737,19509.6235037,rela_nu,rela_f,rela_tp
model3714,15.16129,16.129032,12.0,14.0,32.15873,32.15873,21.301587,False,0.05025,0.8949,0.0007458,294.3,293.6,294.03029403,0.0187403058827,15689.7275781,rela_nu,rela_f,rela_tp
model3715,15.16129,16.129032,12.0,14.0,34.571429,25.52381,29.142857,True,0.05025,0.6906,0.000972,294.3,293.6,294.03029403,0.0144537034723,20342.9034361,rela_nu,rela_f,rela_tp
model3716,15.16129,16.129032,12.0,14.0,39.396825,32.761905,30.349206,False,0.05025,0.7151,0.00116,294.3,293.6,294.03029403,0.0149632512848,19650.160813,rela_nu,rela_f,rela_tp
model3717,15.16129,16.129032,12.0,14.0,34.571429,25.52381,39.396825,False,0.05025,0.6206,0.0009318,294.3,293.6,294.03029403,0.0129874373053,22639.592948,rela_nu,rela_f,rela_tp
model3718,15.16129,16.129032,12.0,14.0,34.571429,22.507937,30.349206,False,0.05025,0.7308,0.0007855,294.3,293.6,294.03029403,0.0153001518405,19217.4755581,rela_nu,rela_f,rela_tp
model3719,15.16129,16.129032,8.0,14.0,34.571429,25.52381,28.539683,False,0.05025,1.471,0.001225,294.2,293.6,343.035343035,0.0308045671304,11135.8598738,rela_nu,rela_f,rela_tp
model3720,15.483871,16.129032,12.0,14.0,34.571429,25.52381,23.714286,False,0.05025,0.8024,0.001026,294.2,293.6,343.035343035,0.016795753894,20423.9324534,rela_nu,rela_f,rela_tp
model3721,15.16129,16.129032,12.0,14.0,34.571429,32.15873,26.730159,False,0.05025,0.7625,0.0009618,294.2,293.6,343.035343035,0.0159608474795,21492.3013001,rela_nu,rela_f,rela_tp
model3722,14.193548,16.129032,12.0,14.0,34.571429,36.984127,29.142857,False,0.05025,0.5587,0.0008746,294.3,293.6,294.03029403,0.0116912928723,25149.510601,rela_nu,rela_f,rela_tp
model3723,16.129032,16.129032,12.0,14.0,34.571429,32.15873,38.793651,False,0.05025,0.7289,0.0008763,294.2,293.6,343.035343035,0.0152584272689,22481.6972936,rela_nu,rela_f,rela_tp
model3724,15.16129,18.709677,12.0,14.0,34.571429,32.15873,29.142857,False,0.05025,0.9374,0.00114,294.2,293.6,343.035343035,0.0196227885367,17481.4778437,rela_nu,rela_f,rela_tp
model3725,14.193548,16.129032,12.0,14.0,39.396825,36.984127,29.142857,False,0.05025,0.5599,0.0008708,294.3,293.6,294.03029403,0.0117165229503,25095.3542513,rela_nu,rela_f,rela_tp
model3726,15.16129,16.129032,8.0,14.0,34.571429,35.174603,23.714286,False,0.05025,1.695,0.001239,294.2,293.6,343.035343035,0.0354990215695,9663.23374192,rela_nu,rela_f,rela_tp
model3727,16.774194,16.129032,12.0,14.0,34.571429,22.507937,29.142857,False,0.05025,0.9461,0.0008316,294.3,293.6,294.03029403,0.019811592852,14841.3252901,rela_nu,rela_f,rela_tp
model3728,16.129032,16.129032,12.0,14.0,34.571429,32.15873,38.793651,True,0.05025,0.7289,0.0008763,294.2,293.6,343.035343035,0.0152584272689,22481.6972936,rela_nu,rela_f,rela_tp
model3729,15.16129,16.129032,12.0,14.0,34.571429,34.571429,29.142857,False,0.05025,0.6475,0.0009227,294.3,293.6,294.03029403,0.0135514169467,21697.3837634,rela_nu,rela_f,rela_tp
model3730,16.451613,16.129032,12.0,14.0,34.571429,32.15873,28.539683,False,0.05025,0.8799,0.0009386,294.2,293.6,343.035343035,0.0184218846091,18621.0776104,rela_nu,rela_f,rela_tp
model3731,15.16129,18.709677,12.0,14.0,34.571429,32.15873,38.793651,False,0.05025,0.8112,0.001074,294.2,293.6,343.035343035,0.0169791843997,20203.2874466,rela_nu,rela_f,rela_tp
model3732,14.193548,16.129032,12.0,14.0,34.571429,32.761905,39.396825,False,0.05025,0.5645,0.001033,294.3,293.6,294.03029403,0.0118095334505,24897.7061848,rela_nu,rela_f,rela_tp
model3733,17.741935,16.129032,12.0,14.0,34.571429,25.52381,39.396825,False,0.05025,0.9546,0.0007577,294.3,293.6,294.03029403,0.019991290614,14707.919549,rela_nu,rela_f,rela_tp
model3734,14.193548,16.129032,10.0,14.0,34.571429,32.15873,27.333333,False,0.05025,0.9163,0.001255,294.2,293.6,343.035343035,0.0191781498051,17886.7798261,rela_nu,rela_f,rela_tp
model3735,19.354839,16.129032,12.0,14.0,39.396825,36.984127,29.142857,False,0.05025,1.737,0.0008943,294.2,293.6,343.035343035,0.0363865112558,9427.54144863,rela_nu,rela_f,rela_tp
model3736,14.83871,16.129032,12.0,14.0,35.174603,22.507937,23.111111,True,0.05025,0.7126,0.0009755,294.3,293.6,294.03029403,0.0149147214246,19714.0989536,rela_nu,rela_f,rela_tp
model3737,15.16129,16.129032,8.0,14.0,39.396825,36.984127,29.142857,False,0.05025,1.443,0.001343,294.2,293.6,343.035343035,0.0302152505216,11353.0530812,rela_nu,rela_f,rela_tp
model3738,15.16129,18.709677,12.0,14.0,34.571429,32.15873,27.333333,False,0.05025,0.9835,0.001186,294.2,293.6,343.035343035,0.0205880203134,16661.8906439,rela_nu,rela_f,rela_tp
model3739,15.16129,16.129032,12.0,14.0,39.396825,36.984127,21.301587,False,0.05025,0.7416,0.0009944,294.3,293.6,294.03029403,0.0155221274837,18942.6542424,rela_nu,rela_f,rela_tp
model3740,15.16129,16.129032,12.0,14.0,32.15873,32.15873,24.31746,False,0.05025,0.8552,0.0007287,294.3,293.6,294.03029403,0.0179086040529,16418.3815311,rela_nu,rela_f,rela_tp
model3741,15.483871,16.129032,10.0,14.0,35.174603,25.52381,39.396825,False,0.05025,0.8848,0.001032,294.2,293.6,343.035343035,0.0185226246763,18519.8020815,rela_nu,rela_f,rela_tp
model3742,15.483871,16.129032,12.0,14.0,24.920635,22.507937,29.142857,False,0.05025,0.8511,0.0008173,294.3,293.6,294.03029403,0.0178208164596,16499.2605528,rela_nu,rela_f,rela_tp
model3743,15.483871,10.967742,12.0,6.0,34.571429,25.52381,38.190476,False,0.05025,0.9443,0.001149,294.2,293.6,343.035343035,0.0197672149095,17353.751887,rela_nu,rela_f,rela_tp
model3744,15.16129,16.129032,12.0,14.0,34.571429,34.571429,38.793651,True,0.05025,0.5782,0.0008815,294.3,293.6,294.03029403,0.0120998428255,24300.3399524,rela_nu,rela_f,rela_tp
model3745,14.193548,16.129032,12.0,14.0,34.571429,32.761905,20.095238,False,0.05025,0.742,0.00125,294.3,293.6,294.03029403,0.0155251539194,18938.9616076,rela_nu,rela_f,rela_tp
model3746,14.193548,16.129032,12.0,14.0,34.571429,32.761905,24.31746,False,0.05025,0.6867,0.001226,294.3,293.6,294.03029403,0.0143666410499,20466.1822488,rela_nu,rela_f,rela_tp
model3747,17.741935,16.129032,12.0,14.0,39.396825,36.984127,29.142857,False,0.05025,1.089,0.001199,294.2,293.6,343.035343035,0.022798890258,15046.1421215,rela_nu,rela_f,rela_tp
model3748,19.354839,16.129032,12.0,14.0,34.571429,25.52381,38.793651,False,0.05025,1.451,0.001321,294.2,293.6,343.035343035,0.0303833811794,11290.2293859,rela_nu,rela_f,rela_tp
model3749,15.16129,16.129032,12.0,14.0,34.571429,32.761905,20.698413,True,0.05025,0.8883,0.00161,294.3,293.6,294.03029403,0.0185838659855,15821.804476,rela_nu,rela_f,rela_tp
