modelName,	radius1,	radius2,	delta1,	delta2,	d1,	d2,	d3,	isCross,	                    flowrate,	P_in,	P_out,	T_wall,	T_fluid,	Nu,	friction,	tp,	rela_Nu,                    	rela_f,	rela_tp
model1469,19.6190467326,4.75022405518,17.2557222217,-3.66931641025,38.4763591806,19.788812688,29.1942573798,True,0.05025,2.449,0.0003533,294.3,293.6,294.03029403,0.0513204413252,5729.30174484,rela_nu,rela_f,rela_tp
model1470,8.89944686793,7.09639341166,4.97040222006,5.74432189679,32.6461928259,33.4815378604,24.78270983,True,0.05025,0.9017,0.0002835,294.5,293.6,228.69022869,0.0188925142193,12104.8064877,rela_nu,rela_f,rela_tp
model1471,17.1061331324,4.7677077302,12.507882543,4.54990282947,32.1862756577,19.6086556939,13.5929379557,False,0.04757,1.539,0.0002843,294.4,293.6,257.276507277,0.0322494742904,7977.6961621,rela_nu,rela_f,rela_tp
model1472,11.6470549661,4.15796852157,7.65897227532,-1.58604582367,25.7722740255,28.7527143697,16.3917107041,False,0.05025,1.781,0.001841,294.4,293.6,257.276507277,0.037288852274,6899.5555397,rela_nu,rela_f,rela_tp
model1473,11.4397597912,18.2082721964,5.51413916315,10.4239412561,20.6340739504,32.0682239181,36.2411413127,True,0.05025,2.261,0.0004695,294.2,293.6,343.035343035,0.0473777711129,7240.4280526,rela_nu,rela_f,rela_tp
model1474,12.8548018548,3.19479529233,5.66327491069,-1.16016429476,25.5479302961,15.0918697705,32.0139831857,True,0.05025,2.367,0.0003767,294.2,293.6,343.035343035,0.0496013378355,6915.84860419,rela_nu,rela_f,rela_tp
model1475,3.72963939626,8.75877869519,2.30050503657,0.791364282749,30.019723581,24.0886662567,38.5631179901,False,0.05025,2.037,0.0005037,294.3,293.6,294.03029403,0.0426823064647,6888.80986958,rela_nu,rela_f,rela_tp
model1476,14.1684807868,12.3398663685,11.4395828342,12.2026891489,34.5053477549,4.74731884928,17.3070333209,True,0.05025,0.6484,0.0002676,294.5,293.6,228.69022869,0.0135840098145,16835.2520215,rela_nu,rela_f,rela_tp
model1477,15.8307841419,8.45717054637,7.74684851059,4.27168770019,34.4746781033,21.0475940916,27.136243456,True,0.05025,3.311,0.0009111,294.2,293.6,343.035343035,0.0693751463506,4944.64316229,rela_nu,rela_f,rela_tp
model1478,5.26451641187,4.35255580331,0.0646899601974,-1.87483908509,38.2669587399,29.5224576345,11.5982650074,False,0.05025,2.456,0.0005626,294.3,293.6,294.03029403,0.0514627655408,5713.45692251,rela_nu,rela_f,rela_tp
model1479,17.480137885,8.79722759476,12.7733810871,6.33870674631,31.4039518903,34.1714718602,28.0091658044,False,0.05025,1.186,0.0002936,294.3,293.6,294.03029403,0.0248508597545,11831.7956374,rela_nu,rela_f,rela_tp
model1480,3.21824170387,13.6885979215,3.16784456322,8.95842368207,15.1699374644,24.6197992605,14.0122171712,True,0.05025,1.895,0.0004914,294.2,293.6,343.035343035,0.039706429452,8639.28960045,rela_nu,rela_f,rela_tp
model1481,3.04025235381,5.25189607354,-1.05710811169,-0.391975429623,11.2991437578,20.8901406446,24.2691317995,False,0.05025,2.521,0.0003376,294.3,293.6,294.03029403,0.0528297964748,5565.61474111,rela_nu,rela_f,rela_tp
model1482,9.6699331926,12.369186803,3.69197999351,7.96738237332,22.9495551403,36.3090226033,20.1467420009,True,0.05025,1.956,0.0003655,294.3,293.6,294.03029403,0.040987548596,7173.64917157,rela_nu,rela_f,rela_tp
model1483,7.0243779249,15.1183155469,5.05260732539,7.82313168737,27.6158825818,32.7453060866,17.9436490301,False,0.05025,2.185,0.000378,294.3,293.6,294.03029403,0.0457868279522,6421.72229832,rela_nu,rela_f,rela_tp
model1484,3.91087401423,3.99510630859,-2.05789611916,0.188813130395,31.4875031855,29.8992888173,15.1372223041,True,0.05025,1.762,0.0004628,294.4,293.6,257.276507277,0.0369195223283,6968.57627217,rela_nu,rela_f,rela_tp
model1485,7.09529230113,7.95502911112,3.35571057135,2.76147807625,19.0946196722,19.9579177317,22.9110086142,True,0.05025,1.803,0.0003621,294.3,293.6,294.03029403,0.037780939397,7782.50352487,rela_nu,rela_f,rela_tp
model1486,6.09474469326,5.22528946273,-1.33884575595,-3.32157369376,24.1028130705,15.0692657594,34.2745625646,False,0.05025,4.764,0.0004019,294.2,293.6,343.035343035,0.0998388035267,3435.89196703,rela_nu,rela_f,rela_tp
model1487,9.94765319644,14.265077044,5.9435681859,12.1680810152,30.5435706442,25.0388788848,35.3968991443,False,0.05025,0.8917,0.0002904,294.4,293.6,257.276507277,0.0186827826462,13770.7809457,rela_nu,rela_f,rela_tp
model1488,4.3967688086,15.8214896159,-1.33106840327,8.172983404,33.9544566201,27.9479491763,32.8970865468,True,0.05025,1.992,0.0003712,294.3,293.6,294.03029403,0.0417419421805,7044.00127715,rela_nu,rela_f,rela_tp
model1489,8.13346551869,18.7628751641,6.44675816193,17.2449931704,33.9334993029,36.8957814986,14.6430602119,True,0.05025,0.7226,2.655e-05,294.5,293.6,228.69022869,0.0151441971371,15100.8486366,rela_nu,rela_f,rela_tp
model1490,7.70380954622,9.90342122051,7.49469741419,5.68861685848,27.3063993642,23.0411013285,12.2937164815,False,0.05025,1.656,0.003373,294.3,293.6,294.03029403,0.0346369065761,8488.93053957,rela_nu,rela_f,rela_tp
model1492,7.60611645921,3.08226656028,-0.0900978440728,2.11666005824,35.5498775664,31.5548808891,29.6011463685,True,0.05025,1.235,0.0003693,294.4,293.6,257.276507277,0.0258762492758,9942.57338203,rela_nu,rela_f,rela_tp
model1493,6.63377317116,12.9444128793,2.19790940582,4.20005920787,13.5144693819,27.936305951,37.5970688657,True,0.05025,3.406,0.0003475,294.2,293.6,343.035343035,0.0713780347733,4805.89503654,rela_nu,rela_f,rela_tp
model1494,5.29208323934,16.7666451024,0.590832621422,12.0757888356,33.0702865235,37.0662265647,32.0028336768,False,0.05025,1.087,0.0002818,294.4,293.6,257.276507277,0.0227761961822,11295.8505107,rela_nu,rela_f,rela_tp
model1495,14.7313222564,12.0533568947,9.46648667429,7.7613525349,32.3206531306,19.4003456508,31.1543359829,True,0.05025,1.794,0.0004668,294.3,293.6,294.03029403,0.0375901167593,7822.01066075,rela_nu,rela_f,rela_tp
model1496,19.109425042,15.5578221832,10.7451765266,12.9332300931,39.7344162178,35.8529933225,37.4101772284,False,0.05025,2.206,0.0004111,294.3,293.7,343.035343035,0.0462262668313,7420.78836448,rela_nu,rela_f,rela_tp
model1497,9.80586828909,7.56746141681,9.43522398087,2.21905878403,13.2085992471,30.216420276,31.8338046217,True,0.05025,0.7998,0.0002855,294.5,293.6,228.69022869,0.0167567811991,13647.6227727,rela_nu,rela_f,rela_tp
model1498,18.2064231951,18.7873630973,12.5387851558,13.2279437952,30.1378250886,38.6893948143,37.2228799146,False,0.05025,1.661,0.0003311,294.2,293.6,343.035343035,0.034805454312,9855.79271458,rela_nu,rela_f,rela_tp
model1499,11.2428614645,11.7937408185,7.9660642408,5.31706849382,39.3344704317,27.6423908005,31.9536582268,True,0.05025,1.332,0.0003344,294.3,293.6,294.03029403,0.0279099742276,10534.9539785,rela_nu,rela_f,rela_tp
model1500,4.93410841812,6.60161715277,1.77579398222,-2.1150176786,37.9184263219,33.3591016994,29.6428289315,False,0.05025,2.07,0.0004322,294.4,293.6,257.276507277,0.043375441973,5931.3864153,rela_nu,rela_f,rela_tp
model1501,15.7008951321,18.1368716178,10.609283471,14.9556113634,37.3688125477,23.6532544683,28.7928411949,False,0.05025,1.24,0.0002874,294.3,293.6,294.03029403,0.025982759272,11316.3613976,rela_nu,rela_f,rela_tp
model1502,18.6896336732,4.49373675603,14.6776724432,0.0359781632345,24.8644757511,30.824607956,33.5870569358,False,0.05025,1.102,0.0003491,294.4,293.6,257.276507277,0.0230891660991,11142.7370816,rela_nu,rela_f,rela_tp
model1503,9.26613769138,6.57686566021,0.987300153613,5.09973951156,32.9831029475,36.7233842119,31.7197087426,True,0.05025,2.307,0.0004151,294.3,293.6,294.03029403,0.0483430112731,6082.16754164,rela_nu,rela_f,rela_tp
model1504,13.356352358,5.26053647034,13.1188600438,0.620146746285,5.33073410954,33.2073930503,15.1700629703,False,0.05025,1.129,0.0003663,294.5,293.6,228.69022869,0.0236546903963,9667.85972924,rela_nu,rela_f,rela_tp
model1505,17.3976853952,16.375151533,12.6231159469,15.235224056,36.1471456329,24.1305589138,24.7271512273,False,0.05025,1.065,0.0003987,294.4,293.6,257.276507277,0.0223126548029,11530.5197678,rela_nu,rela_f,rela_tp
model1506,15.3785262847,15.3023736957,8.43259903291,10.4063319973,37.2063819089,30.8904032963,27.1809084345,True,0.05025,2.396,0.0009557,294.2,293.6,343.035343035,0.050197004929,6833.78108954,rela_nu,rela_f,rela_tp
model1507,6.81747415992,11.7761971126,2.51529733857,5.97826070975,37.5187076564,30.119931409,23.3575918556,True,0.05025,1.684,0.0004932,294.3,293.6,294.03029403,0.0352841069109,8333.22194529,rela_nu,rela_f,rela_tp
model1508,18.1503999187,12.7900271664,15.0536900676,8.28373980845,23.6886894565,39.5831186977,25.6684793814,True,0.05025,1.052,0.0003428,294.4,293.6,257.276507277,0.0220413633485,11672.4407292,rela_nu,rela_f,rela_tp
model1509,12.3631933641,8.18905413095,8.31146811258,2.9032987706,38.2164541635,38.1459530202,32.5875036897,True,0.05025,0.8662,0.0002952,294.4,293.6,257.276507277,0.0181482353014,14176.3925254,rela_nu,rela_f,rela_tp
model1510,6.9591492881,9.43480868243,5.59768151638,4.59023893694,11.9399934911,35.5905271697,20.7051768424,False,0.05025,1.159,0.0008616,294.4,293.6,257.276507277,0.0242730704285,10599.2568198,rela_nu,rela_f,rela_tp
model1511,4.76477517526,9.10688990109,-0.960588467641,7.94362032923,13.0994088186,12.6597644825,19.3754086058,False,0.05025,2.939,0.000407,294.2,293.6,343.035343035,0.0615890767888,5569.74322267,rela_nu,rela_f,rela_tp
model1512,12.9983345131,12.6194081986,5.27860874432,12.363350735,31.6585653307,33.3081027434,19.6197188112,False,0.05025,3.42,0.0004445,294.2,293.6,343.035343035,0.0716694235211,4786.35555,rela_nu,rela_f,rela_tp
model1513,18.5512695316,16.0103126371,12.3071015648,13.5590631962,39.6551680633,24.7851503911,38.1273811098,True,0.05025,1.175,0.0003164,294.3,293.6,294.03029403,0.0246198362424,11942.8208675,rela_nu,rela_f,rela_tp
model1514,16.7325167924,3.83668668451,13.9740377884,-1.62083635026,22.6283471346,11.9789836918,19.3006193717,True,0.05025,2.96,-1.799e-05,294.3,293.6,294.03029403,0.0620381166369,4739.51031994,rela_nu,rela_f,rela_tp
model1515,16.5874085222,15.1057642992,14.9143667209,13.7385814824,33.4417869338,39.7424873013,38.5023637922,False,0.05025,0.5018,0.0002824,294.4,293.6,257.276507277,0.0105111548205,24476.5215308,rela_nu,rela_f,rela_tp
model1516,5.84175232236,9.2551947112,1.14077741456,0.682338401701,34.7794540707,35.2615050479,34.5495532895,False,0.05025,1.733,0.0002626,294.4,293.6,257.276507277,0.0363159160808,7084.40086447,rela_nu,rela_f,rela_tp
model1517,7.91416428264,17.2273724496,3.04642261685,8.51918240764,39.1547882403,32.7703872384,33.6485728745,False,0.05025,2.53,0.0004008,294.3,293.7,343.035343035,0.0530171001475,6470.27736487,rela_nu,rela_f,rela_tp
model1518,13.7334541087,11.732545542,12.5012915293,4.726622529,29.2063542555,35.9125952874,34.4091873407,True,0.05025,1.068,0.0003734,294.4,293.6,257.276507277,0.0223760611453,11497.8460957,rela_nu,rela_f,rela_tp
model1519,4.68091275965,16.4717695904,-1.16218764971,11.3322054248,33.9922983104,37.9471394703,28.8236022521,True,0.05025,1.427,0.0004752,294.4,293.6,257.276507277,0.029898099345,8605.11246244,rela_nu,rela_f,rela_tp
model1520,7.76638895469,15.2028160955,6.17444886904,11.115785156,24.2879793811,22.4700858339,24.7282356806,False,0.05025,1.203,0.0002414,294.4,293.6,257.276507277,0.0252082516272,10206.0432862,rela_nu,rela_f,rela_tp
model1521,13.5483842731,3.22596994424,13.3677918703,-2.79695956455,18.9593117387,11.5996690343,20.1365371489,True,0.05025,2.99,0.0001361,294.3,293.6,294.03029403,0.0626636479857,4692.19880236,rela_nu,rela_f,rela_tp
model1522,4.71757113519,16.4086894515,2.46175729586,7.65565957849,39.5582269656,31.7636237243,24.8077701796,False,0.05025,3.723,0.001437,294.3,293.7,343.035343035,0.0779991068452,4397.93937277,rela_nu,rela_f,rela_tp
model1523,10.9808902176,7.32269015074,5.52997290437,6.88832457771,28.8247197179,33.7272007294,39.386105455,True,0.05025,0.9384,0.0003495,294.4,293.6,257.276507277,0.0196603150815,13086.082609,rela_nu,rela_f,rela_tp
model1524,5.42610369028,5.08333005848,-3.10773058681,-1.14740861982,38.6874165704,13.6542675616,31.8010282218,True,0.05025,2.43,0.0003205,294.3,293.6,294.03029403,0.05092291355,5774.02731957,rela_nu,rela_f,rela_tp
model1525,5.29886837552,4.42887574226,-3.23976325416,0.770413158384,13.9335816323,29.5080553673,10.6230195296,False,0.05025,13.64,-0.003922,294.0,293.6,514.553014553,0.285958810818,1799.39556008,rela_nu,rela_f,rela_tp
model1526,5.54105004228,6.23444051732,-0.269186798736,4.7471982883,25.0949193094,30.2123928013,17.5708222487,True,0.05025,1.753,0.0003397,294.4,293.6,257.276507277,0.0367334740815,7003.87082109,rela_nu,rela_f,rela_tp
model1527,5.52143487474,12.4270361772,2.38934556133,3.66916424852,17.1277390341,27.6414108387,26.6103660585,False,0.05025,3.878,0.0006384,294.2,293.6,343.035343035,0.0812644423098,4221.22312398,rela_nu,rela_f,rela_tp
model1528,7.04280869839,14.9519779232,2.74744221306,13.2595895338,35.3022258155,30.0918313746,28.4917091646,False,0.05025,0.8597,0.0002985,294.5,293.6,228.69022869,0.0180119346149,12696.5944291,rela_nu,rela_f,rela_tp
model1529,9.21636138106,6.72312714353,8.64755729463,1.60957336079,39.9777046516,17.4418199277,11.704727782,False,0.05025,2.852,7.215e-05,294.2,293.6,343.035343035,0.0597726882729,5738.99807667,rela_nu,rela_f,rela_tp
model1530,19.8954634463,10.119993765,19.1817293557,2.90068963303,33.2390827447,33.4970360602,33.1423157574,False,0.05025,1.495,0.0003799,294.3,293.6,294.03029403,0.0313252880236,9386.35564369,rela_nu,rela_f,rela_tp
model1531,8.5900484796,4.02843795584,2.50216129186,2.46816264861,36.6529543368,29.7161909569,22.0507817776,False,0.05025,1.291,0.0005882,294.4,293.6,257.276507277,0.0270453483825,9512.78214789,rela_nu,rela_f,rela_tp
model1532,15.7188216038,11.4505542802,7.82685532644,7.83417514993,28.3025907908,20.0543418287,25.0981144241,False,0.05025,4.258,0.0007007,294.1,293.6,411.642411642,0.0892274409899,4613.40600017,rela_nu,rela_f,rela_tp
model1533,4.61848780181,7.91837454218,-0.830856513566,4.32886498631,10.5434564765,36.7925601783,32.1115249753,False,0.05025,2.944,0.0004596,294.2,293.6,343.035343035,0.0616927678405,5560.3817926,rela_nu,rela_f,rela_tp
model1534,8.48498957769,8.96917665903,-0.120107097717,6.46819158092,29.2633361038,39.5727184791,20.4860336114,True,0.05025,3.293,0.0003652,294.3,293.6,294.03029403,0.0690093311782,4260.73241126,rela_nu,rela_f,rela_tp
model1535,12.105462032,11.8308973733,10.6095185198,3.68870936675,25.8385584087,27.7813107776,33.5733247626,True,0.05025,2.059,0.0004909,294.3,293.6,294.03029403,0.0431436660437,6815.14393636,rela_nu,rela_f,rela_tp
model1536,13.2503003675,8.88527954994,10.1527318454,7.08241646544,32.8708568837,19.7232203,26.3378634622,True,0.05025,0.84,0.0003079,294.4,293.6,257.276507277,0.0175988512958,14618.9375063,rela_nu,rela_f,rela_tp
model1537,14.9855173253,3.77452768005,14.8185016854,0.0074872291687,20.6686583428,17.3731316786,14.5966273785,True,0.05025,1.272,0.0002907,294.5,293.6,228.69022869,0.0266533683742,8580.16238247,rela_nu,rela_f,rela_tp
model1538,15.0602198401,3.8866982825,13.1640873744,0.21426515585,39.5904907812,29.1669146039,15.6887726186,False,0.05025,0.9149,0.0003368,294.5,293.6,228.69022869,0.0191680519055,11930.8018268,rela_nu,rela_f,rela_tp
model1539,3.86504364096,6.32551667179,-0.335992800857,1.43677503922,25.8027907712,22.326538099,22.5153806051,True,0.05025,1.495,0.0004189,294.4,293.6,257.276507277,0.0313244706344,8213.27550205,rela_nu,rela_f,rela_tp
model1540,3.55668124819,17.6855331392,1.63643247519,17.2091798565,22.5264575965,30.105780917,11.2795182565,True,0.05025,0.729,0.0003372,294.6,293.6,205.821205821,0.0152718219714,13477.1873459,rela_nu,rela_f,rela_tp
model1542,10.7651185393,12.7880562797,8.57772516539,5.82956284038,28.193661699,37.5920545955,28.6825765357,False,0.05025,1.372,0.0004617,294.3,293.6,294.03029403,0.0287456540179,10228.6868772,rela_nu,rela_f,rela_tp
model1543,4.3118380625,4.42309641868,-0.631286069413,1.04898968174,20.6636286627,13.5409438832,39.7737222613,False,0.05025,1.281,0.0002383,294.5,293.6,228.69022869,0.0268430948721,8519.51795349,rela_nu,rela_f,rela_tp
model1544,6.29320751812,8.9755925908,3.48318026656,4.11395378704,36.7993005471,17.3785811016,20.8724478219,True,0.05025,1.608,0.0003057,294.3,293.6,294.03029403,0.033695175785,8726.18370968,rela_nu,rela_f,rela_tp
model1545,11.346341442,6.29401185106,3.52602211729,-2.13975186467,38.0685447906,16.203793154,20.9340359145,False,0.05025,6.701,0.0004058,294.1,293.6,411.642411642,0.140435715567,2931.18036235,rela_nu,rela_f,rela_tp
model1546,4.7166082618,8.45852394617,0.574684814382,6.26046452801,30.7242637447,29.3708966716,31.2189124801,True,0.05025,0.7967,0.00029,294.5,293.6,228.69022869,0.016691714928,13700.822814,rela_nu,rela_f,rela_tp
model1547,11.9996508471,7.43231753065,5.73278376398,3.87225156245,22.6765396374,33.0868000536,18.9383938002,False,0.05025,3.438,0.003382,294.2,293.6,343.035343035,0.0719851138767,4765.36501176,rela_nu,rela_f,rela_tp
model1549,3.59191525579,14.3855721044,1.82479059616,9.7069150389,20.5755598543,25.0770429052,17.3241837001,True,0.05025,1.479,0.001657,294.4,293.6,257.276507277,0.0309631825402,8309.11056841,rela_nu,rela_f,rela_tp
model1550,6.42515382508,5.94628890193,5.14194919615,0.890327809478,33.0269034065,18.1773284142,12.4661158125,True,0.05025,1.955,0.00188,294.4,293.6,257.276507277,0.0409348479554,6285.02413291,rela_nu,rela_f,rela_tp
model1551,3.06135733791,10.9377401794,-2.24446145658,8.14334511152,20.8766708558,14.8911978516,30.3339114161,True,0.05025,1.384,0.0003292,294.5,293.6,228.69022869,0.0289999353948,7885.88752274,rela_nu,rela_f,rela_tp
model1552,6.5914144283,10.0911511163,5.19408620996,5.93301615465,23.2698313892,27.2852966883,20.964250633,True,0.05025,0.9585,0.0003001,294.4,293.6,257.276507277,0.0200826202268,12810.9033767,rela_nu,rela_f,rela_tp
model1553,16.7651307865,13.6581375549,7.91416460966,8.80621360352,36.0320110456,25.2538623035,27.0665344381,False,0.05025,4.528,-0.0006069,294.2,293.6,343.035343035,0.0949136944485,3614.18175774,rela_nu,rela_f,rela_tp
model1554,8.32462317352,19.3001533896,0.716343814387,18.4700596879,33.0853151862,35.9841022782,24.042817529,True,0.05025,2.052,0.0003881,294.3,293.6,294.03029403,0.042999109727,6838.05538992,rela_nu,rela_f,rela_tp
model1555,3.19015821763,14.900457101,0.0357558978389,8.1644699347,23.9053597841,31.8226314374,21.4097239505,True,0.05025,1.664,0.0003365,294.3,293.6,294.03029403,0.0348682172224,8432.61621765,rela_nu,rela_f,rela_tp
model1556,4.43154159559,5.27456235453,4.03581208251,-1.61738238216,8.00525244702,27.972754091,11.5664106939,False,0.05025,1.991,0.0004011,294.4,293.6,257.276507277,0.0417203568197,6166.69000192,rela_nu,rela_f,rela_tp
model1557,4.57193795102,4.0253939318,-1.20186820131,3.18867751072,11.3671721068,19.8709652974,27.7923401489,False,0.05025,2.544,0.0002256,294.3,293.6,294.03029403,0.0533141938523,5515.04717195,rela_nu,rela_f,rela_tp
model1558,4.37990169151,3.53206513988,-1.97977489224,-1.39556148245,31.941476448,39.0911104321,33.9178653452,False,0.05025,1.184,0.0003743,294.5,293.6,228.69022869,0.0248072509962,9218.6848404,rela_nu,rela_f,rela_tp
model1559,3.47440517347,7.80448707796,2.48314946773,-0.531846835633,19.8385025034,31.135541992,27.4779643925,True,0.05025,1.908,0.0003986,294.3,293.6,294.03029403,0.0399808374644,7354.28051731,rela_nu,rela_f,rela_tp
model1560,8.3572072309,5.36407023254,5.60893436552,4.79676967274,13.0818376514,16.3852452247,20.6476428532,False,0.05025,1.168,0.000451,294.4,293.6,257.276507277,0.0244703043313,10513.8254022,rela_nu,rela_f,rela_tp
model1561,9.53302748869,4.73589433114,6.3512076211,3.81655392426,35.4517506982,34.3152045484,24.4564220224,True,0.05025,0.663,0.0002878,294.5,293.6,228.69022869,0.0138895834077,16464.8731339,rela_nu,rela_f,rela_tp
model1562,10.8207232652,3.49529463847,6.01853673239,1.40294469022,27.047777767,15.4441137734,30.7005327268,False,0.05025,1.16,0.0002676,294.4,293.6,257.276507277,0.0243064785896,10584.6886182,rela_nu,rela_f,rela_tp
model1563,7.83601860314,4.04662641359,6.173396724,1.90685247778,21.4781282133,21.3841860511,30.8539621429,False,0.05025,0.7072,0.0002742,294.5,293.6,228.69022869,0.0148162428006,15435.1026618,rela_nu,rela_f,rela_tp
model1564,13.3536969324,17.2970198219,11.4517809289,9.3798696817,33.1393300293,36.9830646828,35.5796813894,False,0.05025,1.726,0.0004002,294.3,293.6,294.03029403,0.0361663212936,8129.94751785,rela_nu,rela_f,rela_tp
model1565,15.1165791219,8.47499907081,12.3304870961,0.668610311822,25.8124575658,28.00830253,37.0179862978,True,0.05025,1.235,0.0003116,294.4,293.6,257.276507277,0.0258774585926,9942.10874133,rela_nu,rela_f,rela_tp
model1566,17.7069409577,8.60455285191,11.3441619072,0.520263325835,36.0764071841,33.0654333233,34.8886284316,False,0.05025,2.503,0.0007706,294.2,293.6,343.035343035,0.052443464835,6541.05033134,rela_nu,rela_f,rela_tp
model1567,3.58526102443,5.23946120398,2.71055635876,4.01203692796,38.1996806932,36.1903818787,20.4627349914,True,0.05025,0.497,0.0002702,294.5,293.6,228.69022869,0.0104108087767,21966.6150436,rela_nu,rela_f,rela_tp
model1568,4.63721428959,7.97199907034,-3.85588593111,4.5489238895,20.2820364465,35.8073042446,25.484806721,True,0.05025,3.029,0.0006449,294.3,293.6,294.03029403,0.0634703733378,4632.5597057,rela_nu,rela_f,rela_tp
model1570,13.7076057508,12.2828107161,12.725231861,9.8584667282,13.4566283576,28.7238717757,36.1580861481,False,0.05025,0.5828,0.0003147,294.4,293.6,257.276507277,0.012208132215,21074.1907726,rela_nu,rela_f,rela_tp
model1571,17.642023542,19.3066836657,15.9090578926,18.2270650394,37.781580106,17.628192262,29.3569839877,False,0.05025,0.5441,0.0003044,294.4,293.6,257.276507277,0.0113972465618,22573.5668594,rela_nu,rela_f,rela_tp
model1572,5.66047509476,6.08361247021,-3.06612997467,-0.966994386654,33.6105654031,15.9845426267,21.0478599256,False,0.05025,4.889,0.0001549,294.2,293.6,343.035343035,0.102463817301,3347.86807746,rela_nu,rela_f,rela_tp
model1573,9.99816035492,13.3941096851,2.22877806064,5.20931337142,39.0295748966,32.2569032347,27.2030697014,True,0.05025,2.656,0.0006964,294.2,293.6,343.035343035,0.0556517004288,6163.96876272,rela_nu,rela_f,rela_tp
model1574,13.400237682,6.72827717044,9.28216559061,1.37773907269,39.5978963888,38.372484964,17.2048183742,False,0.05025,1.323,0.0004949,294.4,293.6,257.276507277,0.0277179820947,9281.93496907,rela_nu,rela_f,rela_tp
model1575,6.34645435337,3.51850098134,-1.70594603221,1.66336171141,22.3832662948,14.6751482828,10.7691286181,True,0.05025,6.891,0.002451,294.3,293.6,294.03029403,0.144375003046,2036.57342218,rela_nu,rela_f,rela_tp
model1576,10.5501556354,11.8461915729,7.09540674033,11.6080819899,29.0646170173,19.9925149949,22.3310740897,True,0.05025,0.8303,0.0004461,294.5,293.6,228.69022869,0.0173926554547,13148.6666476,rela_nu,rela_f,rela_tp
model1577,4.04366268615,3.70115277412,3.67511185844,1.93715577981,22.0573435488,39.1079326384,39.3547457637,False,0.05025,0.4057,0.0002156,294.5,293.6,228.69022869,0.00849842419426,26909.7215511,rela_nu,rela_f,rela_tp
model1578,19.75566384,15.0490703197,16.0255782639,9.31723418267,39.3409697665,29.8869954301,35.3003582312,False,0.05025,1.371,0.0003935,294.3,293.6,294.03029403,0.0287261247052,10235.640799,rela_nu,rela_f,rela_tp
model1579,18.7480481185,9.7674712075,11.3385417521,9.4254380638,37.9152473159,13.0047566128,19.125649673,True,0.04209,2.178,-0.001824,294.4,293.7,294.03029403,0.0456862681297,6435.85712003,rela_nu,rela_f,rela_tp
model1580,4.45849965575,10.4004908919,-3.63747359132,6.3958576572,19.1224785667,27.4148219934,34.3619025096,True,0.05025,1.967,0.0003886,294.4,293.6,257.276507277,0.041217610104,6241.90744265,rela_nu,rela_f,rela_tp
model1581,17.3113870061,3.1655965074,11.2975037165,-1.28963193936,29.3697854669,39.9995811638,36.4721680628,True,0.05025,1.455,0.0003041,294.3,293.6,294.03029403,0.0304885288604,9643.96463262,rela_nu,rela_f,rela_tp
model1582,17.552039226,6.43812591702,11.9189098087,5.16533662549,37.0978510924,11.9857588429,39.3444449128,True,0.05025,1.004,0.0002732,294.4,293.6,257.276507277,0.021036804675,12229.8282107,rela_nu,rela_f,rela_tp
model1583,3.30418810256,17.139066587,-0.235790925071,14.3458211749,22.4982962514,28.8865966865,12.9182771783,True,0.05025,1.393,0.000732,294.5,293.6,228.69022869,0.0291801214944,7837.19247824,rela_nu,rela_f,rela_tp
model1584,3.76680961141,11.9146338118,-2.29028507659,5.71957225806,34.7571980815,35.4659002616,28.2880780498,True,0.05025,1.584,0.0004088,294.4,293.6,257.276507277,0.0331900062441,7751.62575699,rela_nu,rela_f,rela_tp
model1585,18.0392290715,17.8885258896,11.8615108306,16.4150115112,31.2424116778,34.553490651,35.0898829308,False,0.05025,1.347,0.0006682,294.3,293.6,294.03029403,0.0282173586521,10420.1919696,rela_nu,rela_f,rela_tp
model1586,4.73194827971,11.8307666048,2.66532724528,3.60266020099,39.3420027431,37.9753411874,24.203589611,True,0.05025,1.521,0.000367,294.4,293.6,257.276507277,0.0318704844817,8072.56342225,rela_nu,rela_f,rela_tp
model1587,4.48429189689,14.2988940282,3.74027939897,11.8370148327,35.6223319231,22.4303447439,32.1464720341,False,0.05025,0.5802,0.000184,294.5,293.6,228.69022869,0.0121563789074,18812.3643094,rela_nu,rela_f,rela_tp
model1588,3.84707382332,3.79685989403,3.23422142384,3.38192789552,10.716375143,13.6497398847,37.3525784414,False,0.05025,0.3968,0.0002299,294.4,293.6,257.276507277,0.00831159209222,30953.938117,rela_nu,rela_f,rela_tp
model1589,5.71353053633,17.0791980099,-0.804439838259,14.9559782279,38.8378734757,39.5017352346,27.019595911,False,0.05025,1.07,0.0003856,294.5,293.6,228.69022869,0.0224177228408,10201.3139476,rela_nu,rela_f,rela_tp
model1590,18.111232657,12.9593813526,14.5747855004,7.10162333678,31.8590478516,26.4867741479,29.1128871871,False,0.05025,1.615,0.0005264,294.3,293.6,294.03029403,0.0338372610715,8689.54178675,rela_nu,rela_f,rela_tp
model1591,3.68959252414,3.44567480891,-3.15249370172,0.926062469862,13.4351155593,35.9081468159,11.0920160136,False,0.05025,5.85,0.0003975,294.2,293.6,343.035343035,0.122600039392,2798.00353032,rela_nu,rela_f,rela_tp
